Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
5.6184998,6.922651,5.6266184,3,3,3,2,2.04048
4.629638,2.380208,4.906291,3,3,3,2,2.34006
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
7.594703,5.096586,4.6879582,3,3,3,1,2.44904
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
3.762272,5.1716986,2.331858,2,2,2,1,2.21997
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
5.8061213,3.3801696,3.0569944,2,2,2,2,3.39658
6.5998573,2.380208,4.906291,3,3,3,2,2.34006
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
5.9314537,3.490024,3.0569944,2,2,2,2,2.83121
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
3.3306367,6.6624165,5.3837137,1,1,1,1,3.44709
4.586069,3.8195744,4.043826,3,3,3,1,2.83914
3.118632,7.043309,4.209333,3,3,3,1,2.72751
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
5.8061213,3.3801696,3.0569944,2,2,2,2,3.39658
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
4.629638,2.380208,4.906291,3,3,3,2,2.34006
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
4.5713024,6.1182685,7.0972853,1,1,1,1,2.51154
5.6184998,6.922651,5.6266184,3,3,3,2,2.04048
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
6.3928185,2.170371,2.0438948,3,3,3,2,5.61722
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
7.594703,5.096586,4.6879582,3,3,3,1,2.44904
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
3.762272,5.1716986,2.331858,2,2,2,1,2.21997
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
5.9314537,3.490024,3.0569944,2,2,2,1,3.28966
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
5.9314537,3.490024,3.0569944,2,2,2,2,2.83121
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
3.3306367,6.6624165,5.3837137,1,1,1,1,3.44709
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
2.3571978,5.1716986,3.7453012,3,3,3,1,3.06544
3.118632,7.043309,4.209333,3,3,3,1,2.72751
4.5713024,6.1182685,7.0972853,1,1,1,1,2.51154
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
5.6184998,6.922651,5.6266184,3,3,3,2,2.04048
5.8061213,3.3801696,3.0569944,2,2,2,2,3.39658
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
6.3928185,2.170371,2.0438948,3,3,3,2,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
7.2423563,7.681685,2.3978646,3,3,3,1,4.78801
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
3.762272,5.1716986,2.331858,2,2,2,1,2.21997
4.586069,3.8195744,4.043826,3,3,3,1,2.83914
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
6.5946364,6.523039,7.6577377,3,2,1,2,1.91545
5.3486648,2.0225415,4.7554126,3,3,3,1,2.4143
2.921416,7.21379,3.5113993,3,3,3,2,3.26964
4.09286,2.6507046,2.9592023,3,3,3,1,3.87976
7.905761,3.1452682,2.3646803,3,3,3,1,4.8552
4.09286,4.2193546,2.168748,1,1,1,1,2.80513
3.1228313,5.2736373,2.0438948,3,3,3,1,5.61722
6.2568913,2.6507046,2.2557807,2,2,2,1,4.3313
2.9511843,7.6614447,4.367399,3,3,3,2,2.6288
2.6344419,6.5521793,3.331229,3,3,3,1,3.44648
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
6.2144847,4.1764526,4.647134,3,3,3,1,2.47055
7.2089972,3.8662987,2.3176887,3,3,3,2,4.95364
5.8260403,4.1485777,6.1621513,2,2,2,1,2.76745
4.9870176,3.452781,2.2785428,3,3,3,2,5.03875
7.6473775,5.6502657,6.1621513,2,2,2,2,2.03194
4.09286,3.4426515,4.742305,3,3,3,1,2.42097
3.4819155,5.6502657,7.0959377,2,2,2,1,2.03194
5.8260403,4.1485777,3.1005611,3,3,3,1,3.70288
6.2568913,5.179739,6.435468,2,2,2,1,2.21652
3.9866865,4.959911,6.1621513,2,2,2,2,2.31476
3.844299,2.4218574,2.0438948,3,3,3,1,5.61722
6.028902,6.0499825,3.3411484,3,3,3,1,3.43624
7.6473775,5.6502657,6.1621513,2,2,2,2,2.03194
3.3961914,6.5521793,3.331229,3,3,3,1,3.44648
4.09286,5.6502657,6.1621513,2,2,2,1,2.03194
2.2428665,6.3472424,3.5113993,1,1,1,1,5.1189
6.609833,6.988817,7.7698674,3,1,2,2,1.84223
4.09286,2.6507046,5.807502,2,2,2,2,4.3313
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
3.3306367,6.6624165,5.3837137,1,1,1,1,3.44709
5.9314537,3.490024,3.0569944,2,2,2,2,2.83121
6.3928185,2.170371,2.0438948,3,3,3,2,5.61722
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
2.3571978,5.1716986,3.7453012,3,3,3,1,3.06544
5.8061213,3.3801696,3.0569944,2,2,2,2,3.39658
3.118632,7.043309,4.209333,3,3,3,1,2.72751
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
4.586069,3.8195744,4.043826,3,3,3,1,2.83914
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
4.5713024,6.1182685,7.0972853,1,1,1,1,2.51154
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
6.675602,7.043309,7.121382,3,1,2,2,1.91801
2.0150666,4.365479,5.6266184,3,3,3,2,2.04048
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
3.3306367,6.6624165,5.3837137,1,1,1,1,3.44709
5.9314537,3.490024,3.0569944,2,2,2,2,2.83121
6.3928185,2.170371,2.0438948,3,3,3,2,5.61722
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
2.3571978,5.1716986,3.7453012,3,3,3,1,3.06544
5.8061213,3.3801696,3.0569944,2,2,2,2,3.39658
3.118632,7.043309,4.209333,3,3,3,1,2.72751
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
4.586069,3.8195744,4.043826,3,3,3,1,2.83914
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
4.5713024,6.1182685,7.0972853,1,1,1,1,2.51154
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
6.675602,7.043309,7.121382,3,1,2,2,1.91801
2.0150666,4.365479,5.6266184,3,3,3,2,2.04048
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
3.3306367,6.6624165,5.3837137,1,1,1,1,3.44709
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
3.118632,7.043309,4.209333,3,3,3,1,2.72751
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
4.5713024,6.1182685,7.0972853,1,1,1,1,2.51154
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
5.9314537,3.490024,3.0569944,2,2,2,2,2.83121
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
6.3928185,2.170371,2.0438948,3,3,3,2,5.61722
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
2.3571978,5.1716986,3.7453012,3,3,3,1,3.06544
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.675602,7.043309,7.121382,3,1,2,2,1.91801
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
3.118632,5.5234585,4.209333,3,3,3,1,2.72751
3.3306367,6.6624165,5.3837137,1,1,1,1,3.44709
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
2.3571978,5.1716986,3.7453012,3,3,3,1,3.06544
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
3.6375813,2.6204433,2.0438948,3,3,3,1,5.61722
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
6.3928185,2.170371,2.0438948,3,3,3,2,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
6.5998573,2.9717994,4.9553275,3,3,3,1,2.3169
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
3.118632,7.043309,4.209333,3,3,3,1,2.72751
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.675602,7.043309,7.121382,3,1,2,2,1.91801
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
6.675602,7.043309,7.121382,3,1,2,2,1.91801
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
3.118632,5.5234585,4.209333,3,3,3,1,2.72751
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
3.6375813,2.243515,3.7453012,3,3,3,1,3.06544
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
6.181092,5.8498697,2.0438948,3,3,3,1,5.61722
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
4.5713024,4.8920345,7.0972853,1,1,1,1,2.51154
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
3.118632,7.043309,4.209333,3,3,3,1,2.72751
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3571978,5.1716986,3.7453012,3,3,3,1,3.06544
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
3.118632,7.043309,4.209333,3,3,3,1,2.72751
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
7.5766926,3.0786939,5.9167824,2,2,2,1,3.72918
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
3.118632,2.3701155,4.209333,3,3,3,1,2.72751
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
3.118632,5.5234585,4.209333,3,3,3,1,2.72751
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
7.673052,4.70414,7.648433,2,2,2,1,2.44062
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
3.6375813,2.243515,3.7453012,3,3,3,1,3.06544
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
6.181092,5.8498697,2.0438948,3,3,3,1,5.61722
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.675602,7.043309,7.121382,3,1,2,2,1.91801
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
4.9299703,6.165614,4.670924,3,3,3,1,2.45797
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
7.2423563,6.3114977,4.8366013,3,3,3,2,2.37377
3.118632,7.043309,4.209333,3,3,3,1,2.72751
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
2.3046567,5.463688,5.0716124,2,2,2,1,2.10133
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
5.8185663,4.7334285,3.0107837,3,3,3,2,3.81329
5.9093127,6.6614747,2.0132937,3,3,3,1,5.7026
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
7.5766926,5.37761,3.8381648,2,2,2,1,2.13496
3.118632,2.3701155,4.209333,3,3,3,1,2.72751
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
6.181092,5.8498697,2.0438948,3,3,3,1,5.61722
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.675602,7.043309,7.121382,3,1,2,2,1.91801
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
7.5766926,5.37761,3.8381648,2,2,2,1,2.13496
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
2.7804193,2.3701155,7.5386295,2,2,2,1,4.84407
3.118632,2.3701155,4.209333,3,3,3,1,2.72751
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
4.9299703,6.165614,4.670924,3,3,3,1,2.45797
3.118632,7.043309,4.209333,3,3,3,1,2.72751
7.2423563,6.3114977,4.8366013,3,3,3,2,2.37377
2.3046567,5.463688,5.0716124,3,3,3,1,2.26378
5.9093127,6.6614747,2.0132937,3,3,3,1,5.7026
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
6.181092,5.8498697,2.0438948,3,3,3,1,5.61722
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.675602,7.043309,7.121382,3,1,2,2,1.91801
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
5.6570134,2.5597973,5.0985146,2,2,2,1,4.48512
7.3549786,2.1719794,5.162749,3,3,3,2,2.22382
7.5766926,5.37761,3.8381648,2,2,2,1,2.13496
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
2.7804193,2.3701155,7.5386295,2,2,2,1,4.84407
3.118632,2.3701155,4.209333,3,3,3,1,2.72751
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
3.118632,7.043309,4.209333,3,3,3,1,2.72751
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
5.9093127,6.6614747,2.0132937,3,3,3,1,5.7026
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
4.9299703,6.165614,4.670924,3,3,3,1,2.45797
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
4.9299703,6.1718955,4.980505,3,3,3,1,2.30519
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
2.3571978,3.3978214,3.7453012,3,3,3,1,3.06544
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
6.675602,7.043309,7.121382,3,1,2,2,1.91801
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
2.5143871,4.3144116,3.7876751,3,3,3,2,3.03115
3.4258873,2.3695154,3.0569944,2,2,2,2,4.17005
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
7.5766926,5.37761,3.8381648,2,2,2,1,2.13496
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
5.6570134,2.5597973,5.0985146,2,2,2,1,4.48512
3.118632,7.043309,4.209333,3,3,3,1,2.72751
4.9299703,6.165614,4.670924,3,3,3,1,2.45797
4.9299703,6.1718955,4.980505,3,3,3,1,2.30519
5.9093127,6.6614747,2.0132937,3,3,3,1,5.7026
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
2.3571978,5.168876,6.697677,2,2,2,2,2.22118
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
2.7804193,2.3701155,7.5386295,2,2,2,1,4.84407
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
4.148907,7.043309,4.209333,3,3,3,1,2.72751
6.675602,7.043309,7.121382,3,1,2,2,1.91801
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
4.09286,5.6502657,6.1621513,2,2,2,1,2.03194
6.2144847,4.1764526,4.647134,3,3,3,1,2.47055
3.9866865,4.959911,6.1621513,2,2,2,2,2.31476
2.921416,7.21379,3.5113993,3,3,3,2,3.26964
7.6473775,5.6502657,6.1621513,2,2,2,2,2.03194
7.905761,3.1452682,2.3646803,3,3,3,1,4.8552
3.1228313,5.2736373,2.0438948,3,3,3,1,5.61722
4.0363407,6.3472424,3.5113993,1,1,1,1,2.84441
5.8260403,4.1485777,3.1005611,3,3,3,1,3.70288
2.6344419,6.5521793,3.331229,3,3,3,1,3.44648
6.181092,7.043309,2.0438948,3,3,3,1,5.61722
7.2089972,3.8662987,2.3176887,3,3,3,2,4.95364
6.2144847,4.088129,4.647134,3,3,3,2,2.47055
4.9870176,3.452781,2.2785428,3,3,3,2,5.03875
3.3961914,6.5521793,3.331229,3,3,3,1,3.44648
5.96338,2.6507046,6.1621513,2,2,2,2,4.3313
5.3486648,2.0225415,4.7554126,3,3,3,1,2.4143
4.09286,2.6507046,5.807502,2,2,2,2,4.3313
2.9511843,7.6614447,4.367399,3,3,3,2,2.6288
6.028902,6.0499825,3.3411484,3,3,3,1,3.43624
6.2568913,5.179739,6.435468,2,2,2,1,2.21652
3.844299,2.4218574,2.0438948,3,3,3,1,5.61722
4.09286,3.4426515,4.742305,3,3,3,1,2.42097
3.1754565,4.959911,4.1894712,2,2,2,1,2.31476
6.2568913,2.6507046,2.2557807,2,2,2,1,4.3313
2.2428665,6.3472424,3.5113993,1,1,1,1,5.1189
6.5946364,6.523039,7.6577377,3,2,1,2,1.91545
3.4819155,5.6502657,7.0959377,2,2,2,1,2.03194
6.609833,6.988817,7.7698674,3,1,2,2,1.84223
7.2423563,7.043309,7.7698674,3,1,2,2,1.78945
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
2.5143871,4.3144116,3.7876751,3,3,3,2,3.03115
2.3708823,3.8346624,2.0438948,3,3,3,1,5.61722
3.327795,2.5597973,5.5324764,2,2,2,1,4.48512
4.148907,7.043309,4.209333,3,3,3,1,2.72751
6.3928185,6.165614,4.670924,3,3,3,1,2.45797
3.118632,7.043309,4.209333,3,3,3,1,2.72751
4.9299703,6.1718955,4.980505,3,3,3,1,2.30519
4.9299703,6.165614,4.670924,3,3,3,1,2.45797
2.3571978,5.168876,6.697677,2,2,2,2,2.22118
5.9093127,6.6614747,2.0132937,3,3,3,1,5.7026
7.9134274,2.1410193,5.511612,3,3,3,1,2.08306
7.6585636,5.36092,3.701949,2,2,2,2,2.14161
5.9314537,7.043309,2.0438948,3,3,3,2,5.61722
4.21631,3.4475803,5.0347767,3,3,3,2,2.28034
6.181092,7.043309,7.7698674,3,1,2,2,1.87354
5.6184998,4.365479,5.6266184,3,3,3,2,2.04048
7.5766926,5.37761,3.8381648,2,2,2,1,2.13496
6.5998573,7.043309,7.523837,2,1,3,2,1.88314
6.314603,2.6204433,2.0438948,3,3,3,1,5.61722
4.9299703,7.043309,2.0438948,3,3,3,2,5.61722
7.673052,6.3472424,7.648433,3,2,1,2,1.80519
2.7804193,2.3701155,7.5386295,2,2,2,1,4.84407
5.9717875,2.8185225,7.7698674,2,2,2,1,4.07341
5.8061213,3.5469744,3.037608,3,3,3,2,3.77962
5.6570134,2.5597973,5.0985146,2,2,2,1,4.48512
7.6585636,5.7157693,2.4117231,2,2,2,1,2.00865
6.675602,7.043309,7.121382,3,1,2,2,1.91801
4.9299703,6.6614747,2.0438948,3,3,3,2,4.8344
